roi,subject,model,corr_type,r
Paracentral_Lobular_and_Mid_Cingulate,sub-05,Category,semipartial,0.03339716126544398
Paracentral_Lobular_and_Mid_Cingulate,sub-06,Category,semipartial,0.20690935273793634
Paracentral_Lobular_and_Mid_Cingulate,sub-07,Category,semipartial,0.14968944777103904
Paracentral_Lobular_and_Mid_Cingulate,sub-08,Category,semipartial,0.15947767819300482
Paracentral_Lobular_and_Mid_Cingulate,sub-09,Category,semipartial,0.10542621377330055
Paracentral_Lobular_and_Mid_Cingulate,sub-10,Category,semipartial,0.11134093504360933
Paracentral_Lobular_and_Mid_Cingulate,sub-11,Category,semipartial,0.15595438948558352
Paracentral_Lobular_and_Mid_Cingulate,sub-12,Category,semipartial,0.22939796027769832
Paracentral_Lobular_and_Mid_Cingulate,sub-13,Category,semipartial,0.11400578318839119
Paracentral_Lobular_and_Mid_Cingulate,sub-14,Category,semipartial,0.04638594970614884
Paracentral_Lobular_and_Mid_Cingulate,sub-15,Category,semipartial,0.050678995704704355
Paracentral_Lobular_and_Mid_Cingulate,sub-16,Category,semipartial,0.1680245752159619
Paracentral_Lobular_and_Mid_Cingulate,sub-17,Category,semipartial,0.11491135108443683
Paracentral_Lobular_and_Mid_Cingulate,sub-18,Category,semipartial,0.14943270204452883
Paracentral_Lobular_and_Mid_Cingulate,sub-19,Category,semipartial,0.16851257195823974
Paracentral_Lobular_and_Mid_Cingulate,sub-20,Category,semipartial,0.07920774741167345
Paracentral_Lobular_and_Mid_Cingulate,sub-01,Gist,full,0.030390143190503083
Paracentral_Lobular_and_Mid_Cingulate,sub-02,Gist,full,0.060568466383730736
Paracentral_Lobular_and_Mid_Cingulate,sub-03,Gist,full,-0.04168936889288242
Paracentral_Lobular_and_Mid_Cingulate,sub-04,Gist,full,-0.02010202018365785
Paracentral_Lobular_and_Mid_Cingulate,sub-05,Gist,full,0.025202547615199283
Paracentral_Lobular_and_Mid_Cingulate,sub-06,Gist,full,-0.004208564443996617
Paracentral_Lobular_and_Mid_Cingulate,sub-07,Gist,full,-0.0709062103858483
Paracentral_Lobular_and_Mid_Cingulate,sub-08,Gist,full,-0.011021387814829057
Paracentral_Lobular_and_Mid_Cingulate,sub-09,Gist,full,0.0438770790466445
Paracentral_Lobular_and_Mid_Cingulate,sub-10,Gist,full,0.08029545271992876
Paracentral_Lobular_and_Mid_Cingulate,sub-11,Gist,full,-0.004161015477950646
Paracentral_Lobular_and_Mid_Cingulate,sub-12,Gist,full,0.004844611778127597
Paracentral_Lobular_and_Mid_Cingulate,sub-13,Gist,full,0.056187386159436005
Paracentral_Lobular_and_Mid_Cingulate,sub-14,Gist,full,-0.008601151272518663
Paracentral_Lobular_and_Mid_Cingulate,sub-15,Gist,full,0.06531786341149871
Paracentral_Lobular_and_Mid_Cingulate,sub-16,Gist,full,-0.10293803425310928
Paracentral_Lobular_and_Mid_Cingulate,sub-17,Gist,full,-0.0632827495674925
Paracentral_Lobular_and_Mid_Cingulate,sub-18,Gist,full,0.04494238888740679
Paracentral_Lobular_and_Mid_Cingulate,sub-19,Gist,full,0.04072609552798886
Paracentral_Lobular_and_Mid_Cingulate,sub-20,Gist,full,0.01945783606553557
Paracentral_Lobular_and_Mid_Cingulate,sub-01,Gist,semipartial,0.03607271571761703
Paracentral_Lobular_and_Mid_Cingulate,sub-02,Gist,semipartial,0.06473922064827525
Paracentral_Lobular_and_Mid_Cingulate,sub-03,Gist,semipartial,-0.03899256218344071
Paracentral_Lobular_and_Mid_Cingulate,sub-04,Gist,semipartial,-0.013813132052290249
Paracentral_Lobular_and_Mid_Cingulate,sub-05,Gist,semipartial,0.028802780375066266
Paracentral_Lobular_and_Mid_Cingulate,sub-06,Gist,semipartial,0.003158830114801794
Paracentral_Lobular_and_Mid_Cingulate,sub-07,Gist,semipartial,-0.06685754552757991
Paracentral_Lobular_and_Mid_Cingulate,sub-08,Gist,semipartial,-0.004929134177877338
Paracentral_Lobular_and_Mid_Cingulate,sub-09,Gist,semipartial,0.047554831751785626
Paracentral_Lobular_and_Mid_Cingulate,sub-10,Gist,semipartial,0.0842664487594638
Paracentral_Lobular_and_Mid_Cingulate,sub-11,Gist,semipartial,0.002084846124782742
Paracentral_Lobular_and_Mid_Cingulate,sub-12,Gist,semipartial,0.014274275039782664
Paracentral_Lobular_and_Mid_Cingulate,sub-13,Gist,semipartial,0.05977008371571686
Paracentral_Lobular_and_Mid_Cingulate,sub-14,Gist,semipartial,-0.007073565512361039
Paracentral_Lobular_and_Mid_Cingulate,sub-15,Gist,semipartial,0.06710796930301104
Paracentral_Lobular_and_Mid_Cingulate,sub-16,Gist,semipartial,-0.09717220223141229
Paracentral_Lobular_and_Mid_Cingulate,sub-17,Gist,semipartial,-0.059991647330055416
Paracentral_Lobular_and_Mid_Cingulate,sub-18,Gist,semipartial,0.052620637045012485
Paracentral_Lobular_and_Mid_Cingulate,sub-19,Gist,semipartial,0.04629146611375771
Paracentral_Lobular_and_Mid_Cingulate,sub-20,Gist,semipartial,0.022279616031146122
Premotor,sub-01,Animacy,full,0.016958327428089403
Premotor,sub-02,Animacy,full,0.0827891407046644
Premotor,sub-03,Animacy,full,0.055525288014665886
Premotor,sub-04,Animacy,full,0.11747992909422934
Premotor,sub-05,Animacy,full,0.08405961978752277
Premotor,sub-06,Animacy,full,0.07698312447424951
Premotor,sub-07,Animacy,full,0.04714493288025769
Premotor,sub-08,Animacy,full,0.06319714430201387
Premotor,sub-09,Animacy,full,0.05653628236666951
Premotor,sub-10,Animacy,full,-0.05435315524376037
Premotor,sub-11,Animacy,full,0.0007183452133827295
Premotor,sub-12,Animacy,full,0.06871678054771663
Premotor,sub-13,Animacy,full,0.09561076854855406
Premotor,sub-14,Animacy,full,-0.022021646060600135
Premotor,sub-15,Animacy,full,0.03430414441347561
Premotor,sub-16,Animacy,full,0.06042695643519628
Premotor,sub-17,Animacy,full,0.019624266180374196
Premotor,sub-18,Animacy,full,0.13086091693723723
Premotor,sub-19,Animacy,full,-0.004966589538421265
Premotor,sub-20,Animacy,full,0.023630841047003713
Premotor,sub-01,Animacy,semipartial,-0.08293022896897644
Premotor,sub-02,Animacy,semipartial,0.019311509972624364
Premotor,sub-03,Animacy,semipartial,-0.006603776171417726
Premotor,sub-04,Animacy,semipartial,0.032915151716831556
Premotor,sub-05,Animacy,semipartial,0.05761022697620772
Premotor,sub-06,Animacy,semipartial,-0.006456017436891472
Premotor,sub-07,Animacy,semipartial,-0.01620772153321925
Premotor,sub-08,Animacy,semipartial,-0.014519925223879765
Premotor,sub-09,Animacy,semipartial,0.019233979527934573
Premotor,sub-10,Animacy,semipartial,-0.12018035139530125
Premotor,sub-11,Animacy,semipartial,-0.07100599811696412
Premotor,sub-12,Animacy,semipartial,-0.033506362920759945
Premotor,sub-13,Animacy,semipartial,0.038940270959072334
Premotor,sub-14,Animacy,semipartial,-0.04529633995221146
Premotor,sub-15,Animacy,semipartial,-0.008311766922243407
Premotor,sub-16,Animacy,semipartial,-0.027370093872292903
Premotor,sub-17,Animacy,semipartial,-0.006425728236597756
Premotor,sub-18,Animacy,semipartial,0.06021826148216805
Premotor,sub-19,Animacy,semipartial,-0.07744284620335015
Premotor,sub-20,Animacy,semipartial,-0.029534663248224916
Premotor,sub-01,Category,full,0.29297913539313925
Premotor,sub-02,Category,full,0.19969089742068058
Premotor,sub-03,Category,full,0.18827336389270496
Premotor,sub-04,Category,full,0.2655806030861987
Premotor,sub-05,Category,full,0.09143361215808792
Premotor,sub-06,Category,full,0.2550360649557286
Premotor,sub-07,Category,full,0.1925575554151024
Premotor,sub-08,Category,full,0.2359623731631248
Premotor,sub-09,Category,full,0.11810154127187737
Premotor,sub-10,Category,full,0.18112651879056252
Premotor,sub-11,Category,full,0.2092191571936965
Premotor,sub-12,Category,full,0.31020424333659724
Premotor,sub-13,Category,full,0.18150349236597946
Premotor,sub-14,Category,full,0.06410029870634759
Premotor,sub-15,Category,full,0.13043350060766515
Premotor,sub-16,Category,full,0.2662467224234492
Premotor,sub-17,Category,full,0.07899920653757805
Premotor,sub-18,Category,full,0.22898646072365397
Premotor,sub-19,Category,full,0.2107151237898337
Premotor,sub-20,Category,full,0.1596477663098231
Premotor,sub-01,Category,semipartial,0.30323376402587493
Premotor,sub-02,Category,semipartial,0.18614857613614177
Premotor,sub-03,Category,semipartial,0.17558666136002837
Premotor,sub-04,Category,semipartial,0.24062909652680423
Premotor,sub-05,Category,semipartial,0.06906378716851708
Premotor,sub-06,Category,semipartial,0.24206281431759763
Premotor,sub-07,Category,semipartial,0.18869264380407508
Premotor,sub-08,Category,semipartial,0.22628027532742684
Premotor,sub-09,Category,semipartial,0.105965439164614
Premotor,sub-10,Category,semipartial,0.2070735479984471
Premotor,sub-11,Category,semipartial,0.22249837042439666
Premotor,sub-12,Category,semipartial,0.3084247463396006
Premotor,sub-13,Category,semipartial,0.16106363827572986
Premotor,sub-14,Category,semipartial,0.07565412718944252
Premotor,sub-15,Category,semipartial,0.1282556881853422
Premotor,sub-16,Category,semipartial,0.263111343992696
Premotor,sub-17,Category,semipartial,0.07673292921155175
Premotor,sub-18,Category,semipartial,0.20173838331205318
Premotor,sub-19,Category,semipartial,0.2267315800579691
Premotor,sub-20,Category,semipartial,0.16369121335365872
Premotor,sub-01,Gist,full,-0.02840443183790951
Premotor,sub-02,Gist,full,0.10031141040419023
Premotor,sub-03,Gist,full,-0.1376406431201529
Premotor,sub-04,Gist,full,-0.0001464561838817179
Premotor,sub-05,Gist,full,0.03660606374978604
Premotor,sub-06,Gist,full,-0.04036412322190247
Premotor,sub-07,Gist,full,0.03489859085283041
Premotor,sub-08,Gist,full,-0.050629850594570154
Premotor,sub-09,Gist,full,0.013129419881227953
Premotor,sub-10,Gist,full,-0.0986529202176856
Premotor,sub-11,Gist,full,0.04158215588790735
Premotor,sub-12,Gist,full,0.11566167859029994
Premotor,sub-13,Gist,full,0.05683417634234242
Premotor,sub-14,Gist,full,0.007933538399880981
Premotor,sub-15,Gist,full,0.06166066654295457
Premotor,sub-16,Gist,full,0.06561410590510636
Premotor,sub-17,Gist,full,-0.0033696471013578105
Premotor,sub-18,Gist,full,0.1340592599493967
Premotor,sub-19,Gist,full,0.06269391167534367
Premotor,sub-20,Gist,full,0.08760365747231286
Premotor,sub-01,Gist,semipartial,-0.01812612398344131
Premotor,sub-02,Gist,semipartial,0.10771628754539592
Premotor,sub-03,Gist,semipartial,-0.13091552825268402
Premotor,sub-04,Gist,semipartial,0.009645386458955539
Premotor,sub-05,Gist,semipartial,0.04019717062604324
Premotor,sub-06,Gist,semipartial,-0.03114855660686087
Premotor,sub-07,Gist,semipartial,0.04185108540045506
Premotor,sub-08,Gist,semipartial,-0.042148370534129065
Premotor,sub-09,Gist,semipartial,0.01751184663306387
Premotor,sub-10,Gist,semipartial,-0.09264347187896614
Premotor,sub-11,Gist,semipartial,0.04891234351206527
Premotor,sub-12,Gist,semipartial,0.1268693008411445
Premotor,sub-13,Gist,semipartial,0.06363290325387827
Premotor,sub-14,Gist,semipartial,0.010076458373620562
Premotor,sub-15,Gist,semipartial,0.0664061704214685
Premotor,sub-16,Gist,semipartial,0.07521751351074615
Premotor,sub-17,Gist,semipartial,-0.0005278683902512583
Premotor,sub-18,Gist,semipartial,0.14272420759095172
Premotor,sub-19,Gist,semipartial,0.0700649416981618
Premotor,sub-20,Gist,semipartial,0.09333790451811669
Posterior_Opercular,sub-01,Animacy,full,0.03533577940782493
Posterior_Opercular,sub-02,Animacy,full,-0.0030303785475851957
Posterior_Opercular,sub-03,Animacy,full,0.013748374003607379
Posterior_Opercular,sub-04,Animacy,full,-0.037245637718431354
Posterior_Opercular,sub-05,Animacy,full,0.006970660901551083
Posterior_Opercular,sub-06,Animacy,full,0.011929431182241953
Posterior_Opercular,sub-07,Animacy,full,0.03751623734140099
Posterior_Opercular,sub-08,Animacy,full,0.06041033612572227
Posterior_Opercular,sub-09,Animacy,full,0.05652964337761386
Posterior_Opercular,sub-10,Animacy,full,-0.019562624369686452
Posterior_Opercular,sub-11,Animacy,full,-0.04711627187984403
Posterior_Opercular,sub-12,Animacy,full,0.04740076655883424
Posterior_Opercular,sub-13,Animacy,full,0.06300423665669885
Posterior_Opercular,sub-14,Animacy,full,-0.05578473142339533
Posterior_Opercular,sub-15,Animacy,full,0.0024880236237122327
Posterior_Opercular,sub-16,Animacy,full,0.026165206166694405
Posterior_Opercular,sub-17,Animacy,full,-0.043929323884163804
Posterior_Opercular,sub-18,Animacy,full,0.056835646626022494
Posterior_Opercular,sub-19,Animacy,full,-0.011320253779804496
Posterior_Opercular,sub-20,Animacy,full,0.04641013155906261
Posterior_Opercular,sub-01,Animacy,semipartial,-0.012356691156562636
Posterior_Opercular,sub-02,Animacy,semipartial,-0.013225692089139861
Posterior_Opercular,sub-03,Animacy,semipartial,-0.0034930562347040904
Posterior_Opercular,sub-04,Animacy,semipartial,-0.07066418975917803
Posterior_Opercular,sub-05,Animacy,semipartial,-0.0038311166544732307
Posterior_Opercular,sub-06,Animacy,semipartial,-0.01802252551019639
Posterior_Opercular,sub-07,Animacy,semipartial,0.03405822052604374
Posterior_Opercular,sub-08,Animacy,semipartial,0.00974258780471936
Posterior_Opercular,sub-09,Animacy,semipartial,-0.004005412386365983
Posterior_Opercular,sub-10,Animacy,semipartial,-0.05310501805021346
Posterior_Opercular,sub-11,Animacy,semipartial,-0.07662377581788671
Posterior_Opercular,sub-12,Animacy,semipartial,-0.009143484337571586
Posterior_Opercular,sub-13,Animacy,semipartial,0.02631822387991792
Posterior_Opercular,sub-14,Animacy,semipartial,-0.07371761343872654
Posterior_Opercular,sub-15,Animacy,semipartial,-0.01909295514910882
Posterior_Opercular,sub-16,Animacy,semipartial,-0.0062827343448136575
Posterior_Opercular,sub-17,Animacy,semipartial,-0.062096011502852634
Posterior_Opercular,sub-18,Animacy,semipartial,-0.0006694357742994157
Posterior_Opercular,sub-19,Animacy,semipartial,-0.04777885701143296
Posterior_Opercular,sub-20,Animacy,semipartial,0.013381284559871932
Posterior_Opercular,sub-01,Category,full,0.14475129697182323
Posterior_Opercular,sub-02,Category,full,0.029019778207865183
Posterior_Opercular,sub-03,Category,full,0.05187619927146629
Posterior_Opercular,sub-04,Category,full,0.09175306428319666
Posterior_Opercular,sub-05,Category,full,0.031771154779318314
Posterior_Opercular,sub-06,Category,full,0.0893490082287201
Posterior_Opercular,sub-07,Category,full,0.01629287571502392
Posterior_Opercular,sub-08,Category,full,0.157685618812568
Posterior_Opercular,sub-09,Category,full,0.18571950648829802
Posterior_Opercular,sub-10,Category,full,0.09368833864785926
Posterior_Opercular,sub-11,Category,full,0.0784805653892185
Posterior_Opercular,sub-12,Category,full,0.1732973767401185
Posterior_Opercular,sub-13,Category,full,0.11669709881171686
Posterior_Opercular,sub-14,Category,full,0.04173564669940857
Posterior_Opercular,sub-15,Category,full,0.06289474794645378
Posterior_Opercular,sub-16,Category,full,0.09815208792736774
Posterior_Opercular,sub-17,Category,full,0.04512899394796104
Posterior_Opercular,sub-18,Category,full,0.1787192343713118
Posterior_Opercular,sub-19,Category,full,0.10396383194176938
Posterior_Opercular,sub-20,Category,full,0.10345109896686265
Posterior_Opercular,sub-01,Category,semipartial,0.14139658214333053
Posterior_Opercular,sub-02,Category,semipartial,0.03141829408313624
Posterior_Opercular,sub-03,Category,semipartial,0.04865380615306033
Posterior_Opercular,sub-04,Category,semipartial,0.11201743102032681
Posterior_Opercular,sub-05,Category,semipartial,0.029058459901968203
Posterior_Opercular,sub-06,Category,semipartial,0.09110326678377881
Posterior_Opercular,sub-07,Category,semipartial,0.004238962143337889
Posterior_Opercular,sub-08,Category,semipartial,0.14669702186234135
Posterior_Opercular,sub-09,Category,semipartial,0.17765937931009154
Posterior_Opercular,sub-10,Category,semipartial,0.10428723968073217
Posterior_Opercular,sub-11,Category,semipartial,0.10070484746945017
Posterior_Opercular,sub-12,Category,semipartial,0.16955528931111571
Posterior_Opercular,sub-13,Category,semipartial,0.10039913026109588
Posterior_Opercular,sub-14,Category,semipartial,0.06043333777674801
Posterior_Opercular,sub-15,Category,semipartial,0.06493752966084188
Posterior_Opercular,sub-16,Category,semipartial,0.09328520918695994
Posterior_Opercular,sub-17,Category,semipartial,0.061902507711107474
Posterior_Opercular,sub-18,Category,semipartial,0.1748565464373586
Posterior_Opercular,sub-19,Category,semipartial,0.11343925990131945
Posterior_Opercular,sub-20,Category,semipartial,0.09253020215793968
Posterior_Opercular,sub-01,Gist,full,0.011527084819227781
Posterior_Opercular,sub-02,Gist,full,-0.009965130592570003
Posterior_Opercular,sub-03,Gist,full,-0.04579733918677872
Posterior_Opercular,sub-04,Gist,full,0.0646707689995293
Posterior_Opercular,sub-05,Gist,full,-0.06554867700924763
Posterior_Opercular,sub-06,Gist,full,0.020112078995931176
Posterior_Opercular,sub-07,Gist,full,-0.003242846494061375
Posterior_Opercular,sub-08,Gist,full,0.01856595541057765
Posterior_Opercular,sub-09,Gist,full,0.017541642735199862
Posterior_Opercular,sub-10,Gist,full,-0.04749061449619599
Posterior_Opercular,sub-11,Gist,full,0.044626466607716395
Posterior_Opercular,sub-12,Gist,full,0.07519740479196611
Posterior_Opercular,sub-13,Gist,full,-0.04316540168300543
Posterior_Opercular,sub-14,Gist,full,-0.08785502229405391
Posterior_Opercular,sub-15,Gist,full,-0.022909391558039605
Posterior_Opercular,sub-16,Gist,full,-0.04778005167340473
Posterior_Opercular,sub-17,Gist,full,-0.028659431721571725
Posterior_Opercular,sub-18,Gist,full,0.1602720832843636
Posterior_Opercular,sub-19,Gist,full,-0.01377867555899708
Posterior_Opercular,sub-20,Gist,full,-0.02972123440371835
Posterior_Opercular,sub-01,Gist,semipartial,0.016743172722403533
Posterior_Opercular,sub-02,Gist,semipartial,-0.00897295209196257
Posterior_Opercular,sub-03,Gist,semipartial,-0.04395654283232146
Posterior_Opercular,sub-04,Gist,semipartial,0.06774817022179454
Posterior_Opercular,sub-05,Gist,semipartial,-0.06445288904773148
Posterior_Opercular,sub-06,Gist,semipartial,0.023296167216321353
Posterior_Opercular,sub-07,Gist,semipartial,-0.0025084685419652685
Posterior_Opercular,sub-08,Gist,semipartial,0.024350372911034243
Posterior_Opercular,sub-09,Gist,semipartial,0.02428601637321442
Posterior_Opercular,sub-10,Gist,semipartial,-0.04434151325650162
Posterior_Opercular,sub-11,Gist,semipartial,0.04718317299823574
Posterior_Opercular,sub-12,Gist,semipartial,0.0815060757285572
Posterior_Opercular,sub-13,Gist,semipartial,-0.03884066136687447
Posterior_Opercular,sub-14,Gist,semipartial,-0.08670776630854911
Posterior_Opercular,sub-15,Gist,semipartial,-0.02071933110349753
Posterior_Opercular,sub-16,Gist,semipartial,-0.04427048443808734
Posterior_Opercular,sub-17,Gist,semipartial,-0.027301043346336002
Posterior_Opercular,sub-18,Gist,semipartial,0.16686912820597943
Posterior_Opercular,sub-19,Gist,semipartial,-0.010211587672478976
Posterior_Opercular,sub-20,Gist,semipartial,-0.02592398374513284
Early_Auditory,sub-01,Animacy,full,0.0032637402412694244
Early_Auditory,sub-02,Animacy,full,0.007717321068976437
Early_Auditory,sub-03,Animacy,full,0.026838895838520768
Early_Auditory,sub-04,Animacy,full,-0.057543372148366016
Early_Auditory,sub-05,Animacy,full,-0.08477214383772579
Early_Auditory,sub-06,Animacy,full,0.07930540082939391
Early_Auditory,sub-07,Animacy,full,-0.04334515227585801
Early_Auditory,sub-08,Animacy,full,0.03482826803948974
Early_Auditory,sub-09,Animacy,full,-0.014266910853969389
Early_Auditory,sub-10,Animacy,full,-0.03810813663512126
Early_Auditory,sub-11,Animacy,full,-0.03312621187513151
Early_Auditory,sub-12,Animacy,full,0.06747952965432291
Early_Auditory,sub-13,Animacy,full,0.07039722480876862
Early_Auditory,sub-14,Animacy,full,-0.004550120395921202
Early_Auditory,sub-15,Animacy,full,0.017946381508883478
Early_Auditory,sub-16,Animacy,full,0.01924548671049633
Early_Auditory,sub-17,Animacy,full,-0.05841580800175897
Early_Auditory,sub-18,Animacy,full,0.038520623402954486
Early_Auditory,sub-19,Animacy,full,-0.02663420427676266
Early_Auditory,sub-20,Animacy,full,0.04883837754899091
Early_Auditory,sub-01,Animacy,semipartial,-0.004406896016131127
Early_Auditory,sub-02,Animacy,semipartial,-0.004250020423423708
Early_Auditory,sub-03,Animacy,semipartial,0.02630989204227362
Early_Auditory,sub-04,Animacy,semipartial,-0.07093241128048436
Early_Auditory,sub-05,Animacy,semipartial,-0.08749533058257507
Early_Auditory,sub-06,Animacy,semipartial,0.07207247230453903
Early_Auditory,sub-07,Animacy,semipartial,-0.06482412890387763
Early_Auditory,sub-08,Animacy,semipartial,0.010005666045198881
Early_Auditory,sub-09,Animacy,semipartial,-0.04124308016110436
Early_Auditory,sub-10,Animacy,semipartial,-0.05673284992601984
Early_Auditory,sub-11,Animacy,semipartial,-0.06478731308716378
Early_Auditory,sub-12,Animacy,semipartial,0.03376904951748157
Early_Auditory,sub-13,Animacy,semipartial,0.030863595298743877
Early_Auditory,sub-14,Animacy,semipartial,-0.005969945512039229
Early_Auditory,sub-15,Animacy,semipartial,0.014691939008683964
Early_Auditory,sub-16,Animacy,semipartial,-0.016951875936202145
Early_Auditory,sub-17,Animacy,semipartial,-0.05700767818865485
Early_Auditory,sub-18,Animacy,semipartial,0.02365924501233414
Early_Auditory,sub-19,Animacy,semipartial,-0.06379431719366468
Early_Auditory,sub-20,Animacy,semipartial,0.013978384118408623
Early_Auditory,sub-01,Category,full,0.024139586573354806
Early_Auditory,sub-02,Category,full,0.035161916519084215
Early_Auditory,sub-03,Category,full,0.00538776771796024
Early_Auditory,sub-04,Category,full,0.030150314006742764
Early_Auditory,sub-05,Category,full,-0.005546087688619472
Early_Auditory,sub-06,Category,full,0.033708626098359756
Early_Auditory,sub-07,Category,full,0.0537687080478685
Early_Auditory,sub-08,Category,full,0.0775269723254036
Early_Auditory,sub-09,Category,full,0.07644232097925073
Early_Auditory,sub-10,Category,full,0.04772765141993421
Early_Auditory,sub-11,Category,full,0.0875121069058931
Early_Auditory,sub-12,Category,full,0.10949993037745466
Early_Auditory,sub-13,Category,full,0.12678527750125854
Early_Auditory,sub-14,Category,full,0.003209412727112271
Early_Auditory,sub-15,Category,full,0.013098715188800984
Early_Auditory,sub-16,Category,full,0.10855793968559689
Early_Auditory,sub-17,Category,full,-0.01373341822801839
Early_Auditory,sub-18,Category,full,0.05076004829206516
Early_Auditory,sub-19,Category,full,0.10377686151320864
Early_Auditory,sub-20,Category,full,0.11055751329662378
Early_Auditory,sub-01,Category,semipartial,0.027861117349638045
Early_Auditory,sub-02,Category,semipartial,0.03205836210730981
Early_Auditory,sub-03,Category,semipartial,-0.005237401738844735
Early_Auditory,sub-04,Category,semipartial,0.0539245638007431
Early_Auditory,sub-05,Category,semipartial,0.025183153369833462
Early_Auditory,sub-06,Category,semipartial,0.006823539671921775
Early_Auditory,sub-07,Category,semipartial,0.06792528148034206
Early_Auditory,sub-08,Category,semipartial,0.06875568737185601
Early_Auditory,sub-09,Category,semipartial,0.08679760014083973
Early_Auditory,sub-10,Category,semipartial,0.06343481625760287
Early_Auditory,sub-11,Category,semipartial,0.10659814827073738
Early_Auditory,sub-12,Category,semipartial,0.09313857251728049
Early_Auditory,sub-13,Category,semipartial,0.11005758942009411
Early_Auditory,sub-14,Category,semipartial,0.004535709877375799
Early_Auditory,sub-15,Category,semipartial,0.009382444102405558
Early_Auditory,sub-16,Category,semipartial,0.10843833658698669
Early_Auditory,sub-17,Category,semipartial,0.005904689955302738
Early_Auditory,sub-18,Category,semipartial,0.043403309973959484
Early_Auditory,sub-19,Category,semipartial,0.1194005008517507
Early_Auditory,sub-20,Category,semipartial,0.10289336003227925
Early_Auditory,sub-01,Gist,full,0.10428704694618271
Early_Auditory,sub-02,Gist,full,-0.07558770950202215
Early_Auditory,sub-03,Gist,full,-0.051957232870216453
Early_Auditory,sub-04,Gist,full,0.06808716854408407
Early_Auditory,sub-05,Gist,full,0.05811051896296414
Early_Auditory,sub-06,Gist,full,-0.04812911482616702
Early_Auditory,sub-07,Gist,full,-0.11710175535506558
Early_Auditory,sub-08,Gist,full,-0.039565036076373024
Early_Auditory,sub-09,Gist,full,0.030652164682912503
Early_Auditory,sub-10,Gist,full,-0.004919223897480909
Early_Auditory,sub-11,Gist,full,0.07933366797593
Early_Auditory,sub-12,Gist,full,0.014201225500363767
Early_Auditory,sub-13,Gist,full,0.003055513539643204
Early_Auditory,sub-14,Gist,full,-0.012848097331689087
Early_Auditory,sub-15,Gist,full,0.05123702393476073
Early_Auditory,sub-16,Gist,full,0.005703108526162847
Early_Auditory,sub-17,Gist,full,0.010905875740301326
Early_Auditory,sub-18,Gist,full,0.08889663313725304
Early_Auditory,sub-19,Gist,full,0.013378897556222603
Early_Auditory,sub-20,Gist,full,0.08176642417581567
Early_Auditory,sub-01,Gist,semipartial,0.10521363797095264
Early_Auditory,sub-02,Gist,semipartial,-0.07437699866865978
Early_Auditory,sub-03,Gist,semipartial,-0.05168376001924365
Early_Auditory,sub-04,Gist,semipartial,0.06892672356144007
Early_Auditory,sub-05,Gist,semipartial,0.057576011370484514
Early_Auditory,sub-06,Gist,semipartial,-0.04662990515853706
Early_Auditory,sub-07,Gist,semipartial,-0.11549852060303013
Early_Auditory,sub-08,Gist,semipartial,-0.036730706539424424
Early_Auditory,sub-09,Gist,semipartial,0.033275624786066466
Early_Auditory,sub-10,Gist,semipartial,-0.0034281988770299334
Early_Auditory,sub-11,Gist,semipartial,0.08229138711295589
Early_Auditory,sub-12,Gist,semipartial,0.018333323061600095
Early_Auditory,sub-13,Gist,semipartial,0.0077962706409916115
Early_Auditory,sub-14,Gist,semipartial,-0.012765118907211687
Early_Auditory,sub-15,Gist,semipartial,0.0518087232434252
Early_Auditory,sub-16,Gist,semipartial,0.00958049283307
Early_Auditory,sub-17,Gist,semipartial,0.010172257413325864
Early_Auditory,sub-18,Gist,semipartial,0.09089965097946197
Early_Auditory,sub-19,Gist,semipartial,0.016889007783963933
Early_Auditory,sub-20,Gist,semipartial,0.08589709526543562
Auditory_Association,sub-01,Animacy,full,0.02596020335220465
Auditory_Association,sub-02,Animacy,full,0.042553658941419395
Auditory_Association,sub-03,Animacy,full,0.051619522380375496
Auditory_Association,sub-04,Animacy,full,0.1278379102464962
Auditory_Association,sub-05,Animacy,full,0.08126369518834456
Auditory_Association,sub-06,Animacy,full,-0.02078271101746695
Auditory_Association,sub-07,Animacy,full,0.01860187591421456
Auditory_Association,sub-08,Animacy,full,0.013920160078308352
Auditory_Association,sub-09,Animacy,full,0.04950243335269937
Auditory_Association,sub-10,Animacy,full,0.009742028603859915
Auditory_Association,sub-11,Animacy,full,-0.0685764237739873
Auditory_Association,sub-12,Animacy,full,0.13807673511485918
Auditory_Association,sub-13,Animacy,full,0.04448526025234648
Auditory_Association,sub-14,Animacy,full,-0.10039348401021944
Auditory_Association,sub-15,Animacy,full,0.015373849021023001
Auditory_Association,sub-16,Animacy,full,0.029331457353312978
Auditory_Association,sub-17,Animacy,full,0.029566045912876638
Auditory_Association,sub-18,Animacy,full,0.11694749207058622
Auditory_Association,sub-19,Animacy,full,0.028970155340511443
Auditory_Association,sub-20,Animacy,full,-0.04528258621279296
Auditory_Association,sub-01,Animacy,semipartial,0.01353665887769209
Auditory_Association,sub-02,Animacy,semipartial,0.02982537471008537
Auditory_Association,sub-03,Animacy,semipartial,0.05185371566178694
Auditory_Association,sub-04,Animacy,semipartial,0.12501258691057068
Auditory_Association,sub-05,Animacy,semipartial,0.07262212490561103
Auditory_Association,sub-06,Animacy,semipartial,-0.026170787561407324
Auditory_Association,sub-07,Animacy,semipartial,-0.00010520629964323592
Auditory_Association,sub-08,Animacy,semipartial,-0.0018148154954266728
