	control_person1	control_person2	control_person3	control_person4	control_person5	control_person6	control_person7	control_person8	control_person9	control_person10	control_cat1	control_cat2	control_cat3	control_cat4	control_cat5	control_cat6	control_cat7	control_cat8	control_cat9	control_cat10	control_bird1	control_bird2	control_bird3	control_bird4	control_bird5	control_bird6	control_bird7	control_bird8	control_bird9	control_bird10	control_banana1	control_banana2	control_banana3	control_banana4	control_banana5	control_banana6	control_banana7	control_banana8	control_banana9	control_banana10	control_firehydrant1	control_firehydrant2	control_firehydrant3	control_firehydrant4	control_firehydrant5	control_firehydrant6	control_firehydrant7	control_firehydrant8	control_firehydrant9	control_firehydrant10	control_tree1	control_tree2	control_tree3	control_tree4	control_tree5	control_tree6	control_tree7	control_tree8	control_tree9	control_tree10	control_bus1	control_bus2	control_bus3	control_bus4	control_bus5	control_bus6	control_bus7	control_bus8	control_bus9	control_bus10	control_building1	control_building2	control_building3	control_building4	control_building5	control_building6	control_building7	control_building8	control_building9	control_building10
control_bird10	0.8670436854019226	0.8806603296121537	0.8789316316084651	0.8407952316852981	0.8787090386217474	0.8757714930260765	0.8933734054579852	0.8863672872236584	0.8901596351883069	0.8732999838872627	0.7474053410605066	0.7447776172906241	0.773836911274318	0.7557194156761525	0.7536652854757896	0.7235544281425503	0.7452618261216789	0.7154985805664302	0.7702777973151953	0.7437414242907244	0.384957828886187	0.3154903686140314	0.20032361697848258	0.31879392400850726	0.31904397696413805	0.3747574944216352	0.31821062714785864	0.34691862350571345	0.3425142017181036	0.0	0.9817648175258239	1.0027164045584387	0.9856366182996613	1.0006723737549483	0.9683847057353566	0.9783747627253501	0.9871544727870187	0.9739937099109519	0.9722292397876952	1.0171479522739733	0.989160085596605	0.9951075812754212	0.9750549366121007	0.9831742181721446	0.9860715746832855	1.0076508630827912	0.9908958175731004	0.9958556997445879	0.9819392825260166	0.9886292476352232	0.9022748539955286	0.8964642721617291	0.896338999753447	0.9120940332030514	0.8893382327156968	0.8930653534540923	0.9283359161246182	0.8960755525649383	0.9070594663082496	0.9133749007431262	1.0327565618792582	1.071255348793948	1.0221438862121228	1.0304472986828	1.0386734361039116	1.024869400791812	1.0157461883130805	1.0399790905027635	1.0475166622411292	1.0360182880639377	1.0316627336157282	1.0523150659846157	1.0463915174823	1.0242706771875105	1.0420323774915807	1.050644844627013	1.0368941038019055	1.0044260014007178	1.0497496704304472	1.0320236562087581
control_banana1	0.8850340455395049	0.9390715849297101	0.907342374914295	0.9088933039962932	0.9353507453247722	0.8928541983382658	0.9296161565189895	0.9371682546888406	0.9286094082864493	0.9590282956987465	1.0165880914820404	1.0351806943652042	1.040678717845157	1.0746124027726098	1.0504682555042208	1.0167776902886525	1.047513102539982	1.0465011246338514	1.0360934025526127	1.079043840071237	0.9380161000556723	0.9758299256703389	0.9555500666257946	0.967771502364603	0.9915228394617629	0.9938906470348049	0.9635069445192765	1.0078758798429008	0.9852644616950496	0.9817648175258239	0.0	0.3672556139505712	0.3178794106138488	0.1923380561734045	0.1933883110259737	0.34914065582699627	0.36048595822411356	0.3158436008051418	0.20045280273461588	0.31071390567879836	1.0296484761908606	1.0415842546469973	0.9920045581577607	1.0069487343417238	1.0210037300884538	1.028082011305607	1.0062039615493499	0.9973566603290103	1.0445208113391766	1.0158401435172304	0.798502982064841	0.7972240976529961	0.7999079284666863	0.7769309308658517	0.7823489620716018	0.7840975203799897	0.836308420807552	0.7947724138980089	0.7812438438252037	0.7419773516992799	1.0421942657622798	1.0412686690686979	1.037055406426519	0.995582684114416	1.0237853609530023	1.0257232149655922	1.0378513116378552	0.999545060056451	1.0433816028043974	1.0164187727213423	1.1436700888852342	1.1896354725547904	1.137301067337101	1.0979140472125606	1.116019189197697	1.135463493966521	1.1129010365798004	1.1024972799414066	1.1455741981779786	1.1304864618346961
control_banana2	0.9404311520764861	0.9655832470770002	0.9639097446633513	0.9353175308307228	0.9565731836023766	0.926485136396597	0.9636498469734139	0.9547520891449751	0.9537685039684362	0.979919754891474	1.023427027306232	1.0372092050115742	1.0520254078153815	1.0845787426994387	1.0513167390086455	1.04042069906873	1.0629188841160124	1.0271792433491564	1.0437965318351732	1.1012659313862665	0.9503955572886784	1.0106962145495098	0.9709621868505832	0.9850753102966453	0.9864697946029494	1.0107510998154243	0.956753057090453	1.0530433090245752	0.9937588372014688	1.0027164045584387	0.3672556139505712	0.0	0.2625879125582167	0.33867664660531677	0.35537821806356634	0.2234204164425206	0.18357936548575704	0.21550877363294701	0.35556798492321695	0.23325621613501457	1.0525072107014852	1.0461487356092496	1.0153686707278633	1.0341848830037401	1.032012692053671	1.046048475945038	1.027022127350132	1.0438925073341938	1.064969050243735	1.0486261018540668	0.8221753233342072	0.8030182716223817	0.7948182880851877	0.7991548376068242	0.8108091317607844	0.8150125823445937	0.8488735939376959	0.7978512394867375	0.8099312244332338	0.7782611898791092	1.092879581550554	1.087678468247999	1.0628988617940842	1.0363187435223826	1.058398035973614	1.0703763215638415	1.0795585797785774	1.0449361907775798	1.0956779257817733	1.0401985285654096	1.166338321351124	1.221925946149289	1.1667057714131575	1.131081064286848	1.1258586290431034	1.1593518491210633	1.1477515686993531	1.1436013899475799	1.1670695365621495	1.1607697688249135
control_banana3	0.924463257461711	0.9403237019541748	0.9564958407368708	0.9445091337756556	0.9532479359894936	0.9174702167814721	0.9353425536706177	0.9443642730117638	0.9630004660133769	0.9888794009127885	1.0211937453401552	1.055567094002131	1.060075424003172	1.0820694938993438	1.0657991880626692	1.0421220852279716	1.060576753148576	1.0518081634594725	1.057393541815215	1.0932617956265696	0.9469773521009995	1.0068832129090828	0.9679477732609828	0.9829747209597005	0.9884285704903519	0.9986285026825733	0.960035848272808	1.0364802838369003	0.9932192205166852	0.9856366182996613	0.3178794106138488	0.2625879125582167	0.0	0.293030055763297	0.3008218907850042	0.24835236820934314	0.25628324707015354	0.25854323612588204	0.3057731662281567	0.2007948196828178	1.0845483169198928	1.0933683917191874	1.0414736790984973	1.0566029225801972	1.0903841633775055	1.0789878255540262	1.0671738056434885	1.0460314885977304	1.0974295171560404	1.0851359877507476	0.8121376567857713	0.8043215624380526	0.8066511238891482	0.786349820592818	0.7899580520416741	0.8101050238822037	0.844384078761069	0.7959100463976512	0.7970901855451057	0.776548283745642	1.0826747823731315	1.1082761159397863	1.069059530658382	1.0426742253647332	1.0553687414008968	1.0820286332809987	1.0792689920172607	1.0429551083053392	1.0920775776353293	1.0586213756879188	1.1635291191923003	1.2122461829789632	1.148297865780617	1.1245259621002763	1.1256101255381121	1.1614141318718358	1.1361838412362664	1.1385601467183675	1.1598577632652494	1.158653540600409
control_banana4	0.9087339914999973	0.9432345334309002	0.9205240421829806	0.9201740422799252	0.9381212188072936	0.9098619401936034	0.9377184971819155	0.9537475593645698	0.9420999401020911	0.9775046959507546	1.020684018925776	1.0281215734498301	1.0450588492764352	1.0762341004724296	1.0496886737841689	1.0283658745001343	1.053628246359018	1.049621684391489	1.0410928415334433	1.0808140092788292	0.9525569139757839	0.9978882663728039	0.9692437800187225	0.9929305901292839	0.9857190580433208	1.0139824563991215	0.9751098599380092	1.0261724401949512	1.004459279304272	1.0006723737549483	0.1923380561734045	0.33867664660531677	0.293030055763297	0.0	0.18901868164662064	0.3490106257802798	0.3350778394472298	0.30587260216922824	0.18674057356137883	0.29125145071151975	1.0555622174770156	1.066872626759518	1.018159808345568	1.0350222637445876	1.0432837791059695	1.0481440119008	1.032744785569514	1.0189268178389528	1.0733989872328524	1.0601028823441707	0.81586935347937	0.8266553244014525	0.8323573191992689	0.8146961223728595	0.8267187161597487	0.8173672094445195	0.8387530928094432	0.8214716100792097	0.7994536418600767	0.79659163141458	1.0849045086623061	1.0914366317961033	1.0644121443019192	1.037081955674712	1.0606338834398574	1.0718707314265052	1.0825495680817032	1.046679822224384	1.0891676675672377	1.0586719006094831	1.1740106027366872	1.2241458366148348	1.1578063425247092	1.1331680536906175	1.1430026393445443	1.1718250943204316	1.150247707990707	1.1428371302708082	1.1676748663182783	1.1469769171826383
control_banana5	0.8906442734102226	0.9340263048266407	0.9081311673482386	0.9089415593858455	0.9219400047726445	0.895128428162982	0.9272800468757251	0.9321127843724539	0.9191632658500747	0.9464145231575162	0.993464842069362	1.0074443396196968	1.029369772700968	1.0413903686764123	1.0371424857992024	1.0121600358985303	1.0194552960559973	1.0171298313300943	1.0119423102009655	1.0551839654401727	0.9329329065169546	0.9774295011554176	0.9453455428949799	0.9612941042332291	0.9629655652210901	0.9839361497180434	0.9539975292832943	1.0029468472263197	0.9709496331301891	0.9683847057353566	0.1933883110259737	0.35537821806356634	0.3008218907850042	0.18901868164662064	0.0	0.33938011116574957	0.35815872804136	0.316584810768859	0.21154321001892828	0.3287924263861934	1.0225150262842677	1.0391894220852373	0.9950858693941218	0.9914269457157111	1.0234055093209038	1.0293181669801834	1.0090757754159612	1.0036301163301529	1.0498181191903313	1.0358586736703044	0.8055700022440205	0.8136305019427256	0.8102440171377243	0.7851535772055386	0.7949189852792684	0.8100249300459058	0.8409423490786353	0.8023999131803655	0.7796596786604195	0.7853032796858819	1.069520130184414	1.0782942516360363	1.0567151779589978	1.019631773728668	1.0445121877801307	1.0572196435910284	1.0750723067160808	1.0397320215012997	1.0697190900810407	1.0439321102961412	1.1636496109169958	1.1993296364895103	1.1558383130987038	1.1225731938381012	1.1263348173704344	1.1706638838901844	1.1427484554074148	1.1324228815679527	1.159536316932207	1.1493172118532387
control_banana6	0.9236769901576238	0.9414632659948938	0.9453390166070922	0.9414268860107775	0.9412883752149515	0.9121346535066905	0.9553739281323341	0.9454725495037564	0.9398289734934958	0.9729144995065014	1.0149485520740529	1.034913512789547	1.0342614863079655	1.0621666879066132	1.0394676513203094	1.0214336138117739	1.024741652760504	1.03577793491773	1.033926528556451	1.0906108572811724	0.9381154602905867	0.987941793364183	0.9280441711551038	0.9831206261807091	0.9496518437796732	0.9925917527817357	0.9411530554887975	1.0232179986157772	0.9936645730438941	0.9783747627253501	0.34914065582699627	0.2234204164425206	0.24835236820934314	0.3490106257802798	0.33938011116574957	0.0	0.20104972278405978	0.2270951365012513	0.3404345477644144	0.24060973934887794	1.0470080267912554	1.0719079670870164	1.013604713053628	1.0354226926247756	1.054265433443432	1.0545110230382961	1.0513495223614457	1.0216219820030983	1.0777268774931885	1.0658652973184546	0.8109737844418871	0.8153591933519313	0.7982966419480465	0.7919163977412704	0.823850413251307	0.813816135792639	0.8382180956752756	0.8025606350118217	0.8046190313263497	0.7970218574544851	1.078907526079645	1.0744509410680685	1.0385543864723814	1.0233803613125299	1.0467421841257083	1.0495087396106715	1.070532085825625	1.026998060307834	1.0842298573625906	1.0316986653442877	1.1533517326083127	1.1962918765012829	1.1500472001098634	1.117010662046621	1.116574713065737	1.155925771842961	1.1285329035935248	1.1266213200753608	1.1570268383698097	1.144499288944736
control_banana7	0.9153776973165036	0.9437945438365773	0.9527667439621339	0.9467324574370146	0.9591132294581359	0.9198045107069315	0.9714903070204755	0.9526301524462967	0.956956761152183	0.9700721379178852	1.0246778046830771	1.0268261080283614	1.0404007824455883	1.0720359203883187	1.0604225315775804	1.0300739479607892	1.056696400053475	1.0380418511205503	1.0524206776830327	1.0860798863770313	0.960007624444665	1.0015139336828633	0.9636307028700114	0.9788412879503038	0.9818633980618144	1.0136609541669628	0.9532744238511097	1.0265569232158247	1.0001128527022172	0.9871544727870187	0.36048595822411356	0.18357936548575704	0.25628324707015354	0.3350778394472298	0.35815872804136	0.20104972278405978	0.0	0.2255353221574792	0.35973453215107326	0.23821259402312747	1.0618836096882749	1.0994680565083697	1.0526570452194821	1.0646550626708262	1.0691498218356748	1.0726056656791767	1.0512182470811526	1.0593757060645694	1.107419810658806	1.085324844354555	0.8260759289521673	0.7978793127219674	0.8016627161009839	0.7908772366998904	0.8037713218029231	0.8126719117485404	0.8339346984790715	0.7926407697549219	0.8160712350453558	0.7734363732462572	1.1127834814140618	1.1044885655343981	1.094392502750721	1.0608064428409711	1.07433343579373	1.0902097828892496	1.092742933564769	1.0886261560587451	1.1022975854458072	1.0596145738760476	1.1444845656038676	1.2052565987249861	1.1263297019256382	1.1130023705948322	1.115739437162282	1.1354286139777903	1.1168818650953047	1.1176684140992228	1.1326201505435458	1.1370838242077947
control_banana8	0.9147264397083358	0.9400010604894052	0.9349322567612977	0.9153342152958918	0.9374543547701307	0.8935105508007326	0.9334128223088682	0.9329392323522415	0.9300593371866879	0.9691559003930371	1.0357968058884133	1.044243106676217	1.0495017834065277	1.0867613648419607	1.0672252217960734	1.0409321199249484	1.0567110513706848	1.0479917892130812	1.0559851694090512	1.0990554977621254	0.9508734202710488	0.9761972743211754	0.9538634437247467	0.9824767837193271	0.9721917796969856	1.0020968775109051	0.9480312323589442	1.0259665933357935	0.9829777452103099	0.9739937099109519	0.3158436008051418	0.21550877363294701	0.25854323612588204	0.30587260216922824	0.316584810768859	0.2270951365012513	0.2255353221574792	0.0	0.3292646294955301	0.23789234211009072	1.0334424880627184	1.0493900386828445	1.0074084919138082	1.0169015515594437	1.021415391358572	1.0397051401309754	1.0258683499043035	1.0061756041207832	1.0628812950383206	1.0283068248102751	0.8206081963254526	0.8078383079105543	0.8037743850280742	0.7969871162012002	0.8051707498285583	0.8134633329960455	0.8524308032733704	0.8279044550281374	0.8066531231543909	0.781187727299849	1.0558163094684945	1.0628639317818598	1.027401967618517	1.0201121368051174	1.0398211411489722	1.0375185672426417	1.062364233741912	1.0069806555325256	1.0529455331829345	1.0126884311386781	1.1710207499507073	1.2262733568479354	1.1639348661592044	1.1327692479241007	1.1221520551199584	1.1631959106068996	1.1566389730293538	1.145993443978674	1.1709893983012696	1.1634527928830758
control_banana9	0.8865470722329154	0.9174457819347878	0.8982136052206677	0.9164887980121535	0.9321585965927561	0.891251273850587	0.9087621956167166	0.9138166396825868	0.9041194057616917	0.9409351237854211	1.0106797397243628	1.0125430922405565	1.0295457557081964	1.0438636294570658	1.026364165065219	1.0120227918317968	1.040674388320474	1.0288657799215506	1.0318807847953304	1.0677330161679246	0.9305438079428512	0.9815440345856412	0.9559202240598811	0.9635893348093998	0.9530185194980407	1.0006003579257006	0.9412625887644737	1.0098502496682313	0.9726067581674329	0.9722292397876952	0.20045280273461588	0.35556798492321695	0.3057731662281567	0.18674057356137883	0.21154321001892828	0.3404345477644144	0.35973453215107326	0.3292646294955301	0.0	0.32486630887560874	1.012465775927026	1.0408056425013734	0.9780396238652084	0.9964564384865949	1.0062248654035448	1.016386453394219	0.9973881380642293	0.9996914868271848	1.0339988010997656	1.0163020763367177	0.7858872635236015	0.8054210753628227	0.8052899283460294	0.7683031699344235	0.7943227790179019	0.7952106698251081	0.8289761015005652	0.7903279140850099	0.7939644674128097	0.7655673349685521	1.0426163635105263	1.0402825814176844	1.023407262338048	0.9970220573604078	1.014441894795456	1.0283333403221113	1.044550072186908	1.0109788932411405	1.0585130767739517	1.0248984717621445	1.145081476835741	1.1817880361434951	1.1162692991936507	1.0949155380695923	1.0961199163679238	1.1482590360106735	1.0970819996469066	1.1118829702906607	1.119922935811828	1.1194582047020076
control_banana10	0.9407799056727545	0.9474130303563133	0.9592288575039956	0.9411579328382195	0.9497786237473851	0.9219378347200661	0.9565969108315887	0.9686539572805931	0.9552194290467706	0.9975106594811218	1.021018127950728	1.0349847057756916	1.0554517681066027	1.0659954936373863	1.0483958281219818	1.0188659589269813	1.0523076099255246	1.0342030575686347	1.0505627099380348	1.091631650266637	0.9751945846775676	1.030372581152693	0.9902116040929421	1.0039273717246526	0.9984505854987007	1.0219873485383801	0.9857539909105401	1.0601538333008693	1.0185390961412495	1.0171479522739733	0.31071390567879836	0.23325621613501457	0.2007948196828178	0.29125145071151975	0.3287924263861934	0.24060973934887794	0.23821259402312747	0.23789234211009072	0.32486630887560874	0.0	1.0692507026013467	1.0742271012722413	1.0282065530599291	1.0350847793474243	1.0449084898185903	1.0550229600095509	1.0420243038657242	1.0506873077116388	1.082796377851839	1.0685153943894445	0.8364344846605406	0.832538362271551	0.8336819591224245	0.7961476845440352	0.8212804983481257	0.837688090056332	0.8684390996399614	0.8320643270555041	0.8147410531546975	0.8087332049919046	1.0921830206795755	1.114012546092193	1.079425208674918	1.0604732918674762	1.0827223343485655	1.0884179022611258	1.1011070513293937	1.0728534101293676	1.1026554029615168	1.071497877974766	1.1703560725016446	1.2198212194162326	1.1643428605384603	1.1380183485899387	1.1367635641691605	1.1585040644119953	1.13513333397927	1.1405114541836776	1.1764921309605638	1.1652653484729987
control_firehydrant1	0.9018807577167064	0.9355202767092984	0.9109354712942997	0.9306051017053381	0.9421862744796434	0.9575596057182199	0.9357439099129835	0.9203444324469507	0.9394259574142239	0.9026700550427168	1.0324186603197376	1.030740344231047	1.0323640197862907	1.0513443284442692	1.0410584924683006	1.062162974898474	1.0888042254373897	1.060116760613691	1.053142216233438	1.0491092685148904	1.0077196747937747	1.029945666032086	0.9943666995365273	1.0149865654649188	0.9966540121068868	1.0401564661643201	1.0275393142816058	1.008466596658905	1.026630651407659	0.989160085596605	1.0296484761908606	1.0525072107014852	1.0845483169198928	1.0555622174770156	1.0225150262842677	1.0470080267912554	1.0618836096882749	1.0334424880627184	1.012465775927026	1.0692507026013467	0.0	0.2609237433401144	0.28275932837270135	0.24159080837294303	0.2705667338531939	0.22041574835075825	0.2626884205109908	0.24060595073583732	0.2508045063542813	0.23960855939147152	1.0218159467059953	1.0212673681080233	1.0667128359127125	1.0042760941550362	1.0255095408035422	1.0062386872363254	1.023273873273841	1.0344490307904106	1.0310089986641984	1.0071427699139415	0.9297595032380975	0.9292055948122954	0.9179849829743236	0.9406858451228487	0.9210424516865318	0.9394122029944391	0.9360566241602221	0.941850818653618	0.9427037756251629	0.9450714722638945	0.8128858017650302	0.8661602952508555	0.840470525745938	0.8570950892941673	0.8404775207429643	0.8130410200533773	0.7932016853863306	0.8371542724168447	0.8251151952717449	0.8304067076850689
control_firehydrant2	0.9113164739160585	0.9642769307355793	0.9295075341510308	0.9288909474843653	0.9504063954136501	0.9585999630798561	0.9342307145258796	0.9331740298637125	0.9572111584549464	0.9126579445973992	1.0564433443519308	1.0444054768690791	1.04905465257008	1.0503013557584426	1.05406525239937	1.0786923305452425	1.075111781367889	1.0618635371880212	1.0474929037461267	1.0663925812619433	1.0172564759321239	1.0459465139209694	0.9918094160345929	1.0247424877574973	1.013706185483203	1.0377058225180502	1.0393527784215135	1.0259325391766232	1.0353757148917835	0.9951075812754212	1.0415842546469973	1.0461487356092496	1.0933683917191874	1.066872626759518	1.0391894220852373	1.0719079670870164	1.0994680565083697	1.0493900386828445	1.0408056425013734	1.0742271012722413	0.2609237433401144	0.0	0.21617296157803478	0.184789572368572	0.2735350376948313	0.2565938100679333	0.2058289451691805	0.2515280422268353	0.25328515510304694	0.21460223171816012	1.0402685971231858	1.0343167315222175	1.068974246202579	1.022268824904259	1.0437367323456705	1.0203727191767584	1.0561416573449534	1.0354306669356446	1.0403486162659537	1.0264044181030128	0.9238626934226641	0.9147657358041364	0.913591507265446	0.9535041515586417	0.9194295182372415	0.9412947077325682	0.9159180861199979	0.9470319258342332	0.939922386914343	0.9446831741754305	0.8178877083674806	0.849282614548602	0.8432483280980779	0.8469832187516594	0.8171500334657246	0.8226288848810527	0.8236565283347793	0.8290575504423455	0.8455215598424974	0.8179225977710416
control_firehydrant3	0.9162100537153808	0.9523377156828439	0.9040896369239831	0.9389982135450033	0.9591972232700052	0.9518654008417681	0.9565317990623757	0.9422094518625211	0.9658198158867939	0.9366480010231153	1.0305566320671675	1.0244999342454408	1.0459793574337597	1.0515418930325546	1.0529501434886201	1.0779813921211931	1.0647094900294671	1.0701263465487185	1.0421013038513738	1.0561697830231271	1.0009802606098466	1.0454008254808782	0.9884264997858285	1.0112615684373454	0.9938967644061404	1.0298948591418127	1.015664136910979	1.0120129808658784	1.026446280774842	0.9750549366121007	0.9920045581577607	1.0153686707278633	1.0414736790984973	1.018159808345568	0.9950858693941218	1.013604713053628	1.0526570452194821	1.0074084919138082	0.9780396238652084	1.0282065530599291	0.28275932837270135	0.21617296157803478	0.0	0.23547545174231177	0.2861301738012951	0.24609951216225004	0.21921125314116507	0.2591207306332519	0.2960000145814262	0.2342237333838824	0.98904015873357	0.9935436550734612	1.0286044278185063	0.979783761933858	0.991521640696713	0.9856506157763699	1.008761730545119	0.9995702636247198	1.006827951304499	0.9788520703508629	0.9496489658771988	0.9477436686081535	0.9367925813325786	0.9680691285509702	0.9301738750549196	0.9651780189927746	0.9329485379447001	0.9573316315947941	0.961623536958298	0.9424251577716384	0.8427275104372037	0.8614450672512639	0.8697635864440891	0.8618470454672135	0.8621651101056099	0.8410199170039436	0.8308423304520823	0.8542395826214098	0.8467201732212059	0.8441422016754726
control_firehydrant4	0.9140291852535886	0.9592864331444484	0.9091451595778373	0.9084317050634053	0.9576966197245297	0.9577626629761542	0.9224457561497055	0.9249796972527214	0.954124099945089	0.9006272747296258	1.026441557964292	1.0115480565897672	1.0168329610616313	1.0478950417893462	1.0408500790331023	1.0484251611507036	1.075897851551892	1.0355603370286541	1.0325887281234125	1.0464589385029592	0.9912656783237925	1.025014428079775	1.0033836811664292	0.9995077478681439	0.9870163005868121	1.0221325543800805	1.0120386423101448	1.0130501430987922	1.0100162253877196	0.9831742181721446	1.0069487343417238	1.0341848830037401	1.0566029225801972	1.0350222637445876	0.9914269457157111	1.0354226926247756	1.0646550626708262	1.0169015515594437	0.9964564384865949	1.0350847793474243	0.24159080837294303	0.184789572368572	0.23547545174231177	0.0	0.2587790077480016	0.2509467296368333	0.19017410389712852	0.24161507787566971	0.24385610855147188	0.2029353779859326	1.0254702610223494	1.0183445361768377	1.043282752643282	1.0066614205116482	1.0017217201192246	1.02525575145744	1.0269059726018763	1.0203754457134246	1.018117631810388	1.0126695906766816	0.9339332259181389	0.9160647558696524	0.9168662518600385	0.9442528770702743	0.9406711826496711	0.9662879910278459	0.9382783833116722	0.9620043347928312	0.9504161333060354	0.9488806129841479	0.8453377618592817	0.857788431052911	0.8457172480652314	0.8689436718684498	0.8521258039188419	0.8284527071579066	0.8380977374442707	0.8333080291259137	0.8549237754862671	0.8541158418621926
control_firehydrant5	0.9252259049649276	0.9757301960305477	0.9044163964723172	0.9208302089420997	0.9683220012527101	0.9705143844837839	0.943450512442321	0.9164824352143303	0.9509886395955326	0.9032025638312379	1.0322209879068005	1.0582969536184252	1.047434212575275	1.047682530062743	1.04071275339477	1.0425268634745193	1.0632416900310906	1.0584866127064438	1.0428306866000594	1.0564678245230785	1.0197797413228828	1.0313786995764214	1.00992961285449	1.0541980110572788	0.9990404267293226	1.0394012096272265	1.038788263712666	1.068276404386119	1.0434238571929928	0.9860715746832855	1.0210037300884538	1.032012692053671	1.0903841633775055	1.0432837791059695	1.0234055093209038	1.054265433443432	1.0691498218356748	1.021415391358572	1.0062248654035448	1.0449084898185903	0.2705667338531939	0.2735350376948313	0.2861301738012951	0.2587790077480016	0.0	0.25771701313124606	0.2755523789405401	0.2230989842181683	0.2680756469648306	0.27103016252017986	1.0528781200713035	1.0430983173179762	1.0708807564802891	1.036348702662513	1.0443428854037935	1.0465192911995083	1.0619306785081166	1.044171159053639	1.0505935104951247	1.0486997846944957	0.8901069615278779	0.883400444095414	0.8989408289158963	0.908643917298146	0.9144889133851535	0.9472755861563592	0.9105289359789055	0.938066447026258	0.9308931851801815	0.9229067373496478	0.833422099144942	0.8760757007716944	0.8622770345633924	0.8432977955314588	0.8349322039752888	0.8257070856297027	0.8379338646008473	0.8473827201716202	0.8546341454758962	0.8435475187068474
control_firehydrant6	0.9211698376365413	0.9454750334397516	0.9107100464637576	0.9331374274586484	0.9628955260511458	0.9472489375983186	0.9517367100076709	0.9267145125347803	0.9538980707658165	0.9288109341368836	1.0782539759496692	1.0613820207301463	1.076516174325074	1.0810185772717953	1.0779610288338004	1.0964654066058175	1.0970780024162459	1.082754825572051	1.0738298458592705	1.1012550300138548	1.019763660120965	1.0595532738588156	1.0341007138802187	1.0298133080881047	1.0247738699741353	1.052519704350558	1.0458360224559802	1.049181745791991	1.0527917077982187	1.0076508630827912	1.028082011305607	1.046048475945038	1.0789878255540262	1.0481440119008	1.0293181669801834	1.0545110230382961	1.0726056656791767	1.0397051401309754	1.016386453394219	1.0550229600095509	0.22041574835075825	0.2565938100679333	0.24609951216225004	0.2509467296368333	0.25771701313124606	0.0	0.23759249746421637	0.23150599097275226	0.2743896306184127	0.23703227731033988	1.0294728321382334	1.0470662418682386	1.056234788229647	1.011365252913159	1.0312558433718375	1.024057800082466	1.0381764570696217	1.0360749904884725	1.0347917884959452	1.0189010183953213	0.9099088782474664	0.9096565395918332	0.9218871704792544	0.9348377159242939	0.9109484817688905	0.9339901236552545	0.9252785035494518	0.9343246650575465	0.9463293085000626	0.9344594088231367	0.8168698823487439	0.8536567276526955	0.8336128493088755	0.8517254448940627	0.8324424237683119	0.8125484595471122	0.796077381087546	0.824984700950663	0.8104040554598447	0.8233522503552293
control_firehydrant7	0.9271604401855759	0.9513805775907223	0.9216281493726622	0.9156116337805069	0.9674817338401834	0.9629199509497646	0.9450771775955623	0.9304542198596878	0.9583410023944143	0.9150796231501278	1.0454993076383396	1.0340271764400526	1.0477161213992099	1.0715520943248547	1.055956926617213	1.073590974403756	1.083297369000191	1.072669831417849	1.0491500326611443	1.075356612281064	0.9994567259896133	1.020325264929381	0.9955965053379315	1.011110994881856	1.0055024471324596	1.031209485939245	1.0284371558792273	1.0305341709951934	1.017536724985459	0.9908958175731004	1.0062039615493499	1.027022127350132	1.0671738056434885	1.032744785569514	1.0090757754159612	1.0513495223614457	1.0512182470811526	1.0258683499043035	0.9973881380642293	1.0420243038657242	0.2626884205109908	0.2058289451691805	0.21921125314116507	0.19017410389712852	0.2755523789405401	0.23759249746421637	0.0	0.256716586618266	0.22881037018904793	0.21356551526969972	1.006468300460002	1.0157518834413166	1.0380899544079782	0.987283594193424	1.0082289502075863	0.9952298741012541	1.0391938136162275	1.016048547034143	1.0219176132476628	1.0110744221333456	0.9244385155869005	0.89771864790263	0.8953631442960878	0.9371705729734906	0.9138744788647313	0.930256946990128	0.907495437113256	0.9306273255357215	0.934665130949487	0.9290835803834433	0.8217060253985168	0.8604957239040469	0.8571583503751125	0.8472435223873844	0.8372514304320703	0.822290974931433	0.8263568647986858	0.8355830085999311	0.8429016030632112	0.8329574214348991
control_firehydrant8	0.9439354160636312	0.9846226954402497	0.9032370260080816	0.9288497998301506	0.9719826475372003	0.9731442081394882	0.9408666785637968	0.9496623875449611	0.9648276032972828	0.9258738631567502	1.0207740754305503	1.0339915151092804	1.0432367431457532	1.0554998139674867	1.054037354210934	1.0650061744396224	1.072501436349713	1.0526076815373386	1.0411653459382093	1.0391134616589803	1.0238322331001661	1.064469110995983	1.0185719627753202	1.038677950757638	1.0325056016300735	1.0531229829014939	1.040876918849984	1.039095110005716	1.0415462148001866	0.9958556997445879	0.9973566603290103	1.0438925073341938	1.0460314885977304	1.0189268178389528	1.0036301163301529	1.0216219820030983	1.0593757060645694	1.0061756041207832	0.9996914868271848	1.0506873077116388	0.24060595073583732	0.2515280422268353	0.2591207306332519	0.24161507787566971	0.2230989842181683	0.23150599097275226	0.256716586618266	0.0	0.2584050819527745	0.26611338934592393	1.0294152423545826	1.038407061656335	1.0455147879417257	1.0128954943653798	1.0283567929406763	1.0358056095055743	1.0474527987924163	1.0299259002352683	1.0201726948162908	1.0342317073510492	0.9073017909588831	0.8962869621551603	0.896479873981182	0.9237745176417763	0.9170074402075254	0.9595410729305289	0.9213707623267968	0.9446413591746562	0.9431838262600981	0.9335580654420597	0.8296755416803621	0.8787571961999897	0.8505765610420967	0.8456636850388897	0.8510707957072919	0.820604889569061	0.8125354226778394	0.8313019980949057	0.8312718760856199	0.8375566445987623
