Row	control_banana1	control_banana10	control_banana2	control_banana3	control_banana4	control_banana5	control_banana6	control_banana7	control_banana8	control_banana9	control_bird1	control_bird10	control_bird2	control_bird3	control_bird4	control_bird5	control_bird6	control_bird7	control_bird8	control_bird9	control_building1	control_building10	control_building2	control_building3	control_building4	control_building5	control_building6	control_building7	control_building8	control_building9	control_bus1	control_bus10	control_bus2	control_bus3	control_bus4	control_bus5	control_bus6	control_bus7	control_bus8	control_bus9	control_cat1	control_cat10	control_cat2	control_cat3	control_cat4	control_cat5	control_cat6	control_cat7	control_cat8	control_cat9	control_firehydrant1	control_firehydrant10	control_firehydrant2	control_firehydrant3	control_firehydrant4	control_firehydrant5	control_firehydrant6	control_firehydrant7	control_firehydrant8	control_firehydrant9	control_person1	control_person10	control_person2	control_person3	control_person4	control_person5	control_person6	control_person7	control_person8	control_person9	control_tree1	control_tree10	control_tree2	control_tree3	control_tree4	control_tree5	control_tree6	control_tree7	control_tree8	control_tree9
control_cat1	0.229447807253125	0.245348159346609	0.177736215204761	0.220307229461301	0.137956055626513	0.148494696730709	0.236497499315781	0.140732721708555	0.224858844236404	0.247676975955454	0.108224783867789	0.226770000300519	0.213896481585913	0.124329825878718	0.275880581772585	0.284826573464142	0.302839811111569	0.234653672136675	0.215498380190522	0.129400645323764	0.178947681787543	0.156946168047508	0.232187474486977	0.174668784953607	0.14292782991976	0.13989894917418	0.0960043190662844	0.118957990702133	0.163465762692975	0.13967357886804	0.152630256066739	0.150579920730881	0.199251647005935	0.0983136120243736	0.169284126985888	0.174586185290557	0.161571427616541	0.113262649696594	0.121945616760258	0.159099296029042	7.7715611723761e-16	0.124486136812615	0.162615180555918	0.121355743357758	0.113589400710858	0.0966461515704234	0.078368278473265	0.0840422965125581	0.185718687407044	0.0800602610613514	0.103429003784878	0.10813375190868	0.155315581154775	0.0961082136095094	0.132794717334593	0.184151514447552	0.0956161708356127	0.14483939392009	0.143835923900465	0.0950368418407656	0.140519558078836	0.131254693426453	0.297413987036259	0.208290251051418	0.197013664784845	0.211906182047471	0.189570036128293	0.0854849851592756	0.125866517671526	0.202127639801442	0.397968483154731	0.538679548878366	0.12972668515713	0.130675763592834	0.145487226935865	0.246425650488368	0.208134661387931	0.297589988992165	0.208850534558011	0.101079568855943
control_cat10	0.348366148610949	0.30918473254109	0.304398480106653	0.230676366117709	0.298846739443866	0.245867466008311	0.27673040340488	0.209243727423473	0.171941993723433	0.287646655966976	0.116243204376929	0.281313134733297	0.241367785374761	0.130824531243635	0.271827361345179	0.263352046207583	0.177059263309964	0.25296758121057	0.0943959359223788	0.0782082303910965	0.238543577321131	0.169951596212493	0.214100593627085	0.163775608946026	0.232458263490207	0.159779095254903	0.138788097582928	0.160306414936224	0.160258292995925	0.14647309755607	0.175809612111507	0.163895595921164	0.288104108460346	0.170325056369085	0.212523419248129	0.238036170831671	0.141230450287359	0.162394816447568	0.191683613575731	0.178257146521753	0.124486136812615	4.44089209850063e-16	0.185232258544304	0.10853716942286	0.138783619681427	0.192584294940544	0.104281352448667	0.127721478132598	0.176915481898868	0.101902402963002	0.0695887165504453	0.150029946363082	0.108953654128434	0.107014667594419	0.107026913470815	0.211456490454521	0.103058082446888	0.140316456619055	0.154542769293664	0.103205390841406	0.118828261491998	0.126292215971978	0.334004362175437	0.11496610664673	0.173458029164165	0.0994931702498757	0.132372572851696	0.0462581138628856	0.14258916093274	0.087469263619058	0.21903378625411	0.322706083224296	0.0942354696625863	0.186573433660566	0.0673707313946178	0.155852455975628	0.0934792749310668	0.148907051970757	0.0854439567290206	0.107781556495381
control_cat2	0.227279012317804	0.447360368017855	0.335298542408497	0.376123791885443	0.276562689345612	0.156512804300945	0.269857721361381	0.380022862854498	0.350165298040359	0.122882633566199	0.178392775475334	0.109835490831881	0.141087507189825	0.2970412995062	0.288417310141717	0.0650899617898242	0.397477937843519	0.096556652041849	0.292006101066663	0.234082788016607	0.179106682582324	0.227414874253867	0.217760848896022	0.182604515595525	0.107754044530618	0.159103975868491	0.14439712780608	0.153337873583912	0.14779345638989	0.163160790186591	0.131574700300486	0.218770144030214	0.251684471596733	0.102734230064493	0.178774735348104	0.118670641559183	0.134403328881013	0.0757827211168565	0.191127852400965	0.205260808936769	0.162615180555918	0.185232258544304	2.22044604925031e-16	0.0683068776573901	0.0617877116889262	0.0594198145382877	0.0468269925109228	0.0727779783655778	0.111987735601954	0.257730255448971	0.170816574744831	0.0778172686197004	0.155085593599292	0.117263605454423	0.167674269481999	0.226713702983992	0.133870021762427	0.185279822261502	0.16078682951412	0.11974663161844	0.114604422387145	0.180601639288256	0.385030573823356	0.14203783114871	0.163556391560384	0.335294534017383	0.21111708407503	0.127710681492002	0.0939887997557705	0.190624860731014	0.290817870395627	0.407617069422728	0.113353282054487	0.168970130652634	0.0991667049989262	0.212919469013132	0.103349377713336	0.218004579025101	0.104993862213342	0.083894193220211
control_cat3	0.302248222023835	0.3780974459966	0.332374484457035	0.340804137526766	0.295380322342909	0.207669216770755	0.302331061927307	0.2866316158626	0.204272485642651	0.148530849673579	0.119896047612606	0.104515572894323	0.174044577495037	0.245493789462921	0.226140672666373	0.155835591616067	0.269385910620156	0.122359183609716	0.208673281633339	0.155014237464863	0.104947780110333	0.124386469415759	0.226283862829026	0.125792310594255	0.108645867228943	0.124609176375893	0.120680288581845	0.0778714405054879	0.126103493602756	0.101235807950053	0.151542691134352	0.191981734202349	0.324142609517461	0.118956826463396	0.196999880894739	0.167403334914556	0.130799051283207	0.085848207008895	0.194910549779184	0.192854212189538	0.121355743357758	0.10853716942286	0.0683068776573901	0	0.0905321910819344	0.0660218841781907	0.0514830871691617	0.0578566808250427	0.0981460814116661	0.189418126703867	0.0715896411872082	0.0824022555281423	0.0804462860923019	0.104291037220731	0.102800368228539	0.199357523423909	0.0915820758805874	0.119579434668939	0.13914376144676	0.0892349978027625	0.0681396430974767	0.0988029498951171	0.310776017517624	0.090794669753412	0.0900203942820883	0.198719914636465	0.140145183988024	0.0911151160413067	0.0708401861097359	0.116926629965079	0.274549446880452	0.358257335309806	0.118674552607197	0.222319677948627	0.0820761177751835	0.178365610440442	0.116872258545457	0.181923458350955	0.0988508636825248	0.0921012165428998
control_cat4	0.270248598876865	0.388999313248295	0.30891168307971	0.328568635872636	0.191464056432895	0.186322539084002	0.277204519937558	0.31205251454715	0.312698390768815	0.173890263368184	0.132242271807943	0.146608176864371	0.186640536348501	0.220106427931433	0.246454553141979	0.126354640759765	0.332528225817943	0.12220111310917	0.223181072430581	0.166914380740841	0.171870928222314	0.220353320269442	0.185807563655534	0.154847577994635	0.0988324856231193	0.162143818723174	0.0949050308162699	0.132674265064451	0.117117772865532	0.139816029165572	0.136363483491347	0.18466884222116	0.229069284101222	0.098740153284657	0.18777775144759	0.157222660448091	0.143423603831734	0.094476027937921	0.161743068173742	0.178227854176164	0.113589400710858	0.138783619681427	0.0617877116889262	0.0905321910819344	0	0.0808782534509473	0.0457216956583437	0.080173248285978	0.162983891666855	0.205909662256693	0.13622160166799	0.0798910013566452	0.138451182019548	0.0598033704397088	0.1087179090505	0.198751109436856	0.119118620033317	0.165166898268969	0.112799219788026	0.109235842419794	0.136295304390254	0.143904621718072	0.346640981459659	0.140164849875441	0.181602671302384	0.300913934483636	0.193833146209298	0.0802131211222742	0.111283330363021	0.187633760431784	0.316186429269825	0.456955915352985	0.0824890105410102	0.0807140405439788	0.102928308702425	0.190037428570571	0.118634350853386	0.234991388643707	0.115423168612402	0.0826923171235165
control_cat5	0.229166241717056	0.377197673897668	0.273928081905847	0.32193117127057	0.233791552961838	0.153600295437087	0.257788017360364	0.299496933770454	0.277443180772768	0.153156791901944	0.153693178361098	0.0859847949466076	0.115553989614611	0.208466107233021	0.257519920228507	0.144501803227228	0.351248408746323	0.0982885994793512	0.269875479383274	0.234070925086302	0.148423309442299	0.223409651426234	0.260894300347097	0.175529821106674	0.0749514013997196	0.131638343928725	0.132049846016727	0.127761791743869	0.175717028806672	0.151041604796605	0.139236453564289	0.201475598393478	0.239844680765065	0.0992694765288472	0.160334039878798	0.106989036090214	0.128808439097694	0.0773630801053266	0.195706161434791	0.17752948120474	0.0966461515704234	0.192584294940544	0.0594198145382877	0.0660218841781907	0.0808782534509473	2.22044604925031e-16	0.0523264282442517	0.0407450536119358	0.0787285766288123	0.192437542477839	0.116476002036873	0.0743741266144412	0.150786699986385	0.115050844723565	0.15826388094271	0.227827424516522	0.11619412388634	0.167494118269373	0.154310396392926	0.112171428554444	0.0883845791664044	0.155840818834773	0.344812177005591	0.17731967518031	0.145888520947371	0.298821705079487	0.161932938621992	0.110081133459676	0.059438533113391	0.183155573000476	0.372599616533531	0.489531720274923	0.139119033929106	0.165845051662949	0.135631203734121	0.248558792343263	0.163016554841502	0.270284220654851	0.16017016687192	0.0865814246438192
control_cat6	0.245429274425232	0.303011381839818	0.232563710372919	0.266866535850146	0.211474352315844	0.143531104253084	0.238447033319148	0.227968375536124	0.240341148951849	0.173018302216666	0.0861104137179939	0.13017141172117	0.15474902722142	0.175142671852477	0.209324761257512	0.135093682766684	0.310281246585968	0.110763507270128	0.19192022204042	0.120783080322286	0.151115309547815	0.153907907514411	0.176167515113044	0.133178871261945	0.0822094154729901	0.108821959552877	0.0826830666547682	0.0950723214218303	0.10883577049496	0.112091625893307	0.0926690367924752	0.136896962661773	0.217540631598699	0.0702317763571993	0.12995306101685	0.11461530505742	0.0978459779958333	0.0556609819152872	0.140617329264659	0.131256015179767	0.078368278473265	0.104281352448667	0.0468269925109228	0.0514830871691617	0.0457216956583437	0.0523264282442517	0	0.0268483537461111	0.120249866619132	0.137094387997279	0.0838488853312268	0.0476741582972104	0.0970684344934767	0.0671758593721452	0.0950083979519551	0.14024907807361	0.0671589889728265	0.0986580229808333	0.0844945928172718	0.066701594931538	0.0743414525384554	0.100334507765831	0.266824522739703	0.126197251370152	0.116654060640792	0.231328732696444	0.146136973917493	0.0509551133916719	0.0576365670937843	0.129189861147389	0.25616392225127	0.379630061123416	0.0517123670673622	0.118267531672728	0.0589709607861272	0.136023964361163	0.0863041801256783	0.169125516600259	0.0923515556748404	0.0406054007654292
control_cat7	0.265482770082437	0.311774617807015	0.234757387172486	0.27293405397683	0.229785643895142	0.173529670641571	0.261859290074761	0.237135660556145	0.239078543245545	0.197598037993463	0.0735791583290655	0.100500639135643	0.167380787217206	0.174103947559017	0.172919242870738	0.176182698263668	0.335491234446429	0.092600334430409	0.206476068632245	0.147166663114182	0.131664609951917	0.140657643272237	0.195250241385473	0.123404176102408	0.0713820157421517	0.101238374770914	0.0909068921848336	0.0779258768580449	0.143278196651712	0.107304811520054	0.104551075194256	0.144860378223732	0.240979228653547	0.0772311808079396	0.132680397957467	0.12023534342476	0.107815634512054	0.0694278936974307	0.1666698046739	0.131368163743028	0.0840422965125581	0.127721478132598	0.0727779783655778	0.0578566808250427	0.080173248285978	0.0407450536119358	0.0268483537461111	0	0.11940702114961	0.134619453569067	0.0742945035259218	0.0653785963562689	0.0964914047734849	0.0934484133335343	0.107726113600242	0.143352431726673	0.063164547284178	0.0982045288840534	0.0955559343155199	0.0843321147150368	0.063951573223394	0.0930141463657859	0.227574631199279	0.148597175245594	0.105698481240094	0.239808257757606	0.12339561923674	0.0631018150460948	0.041453394180084	0.135910064517612	0.278236915673967	0.384940378791887	0.06686373936261	0.137188821521457	0.0797978896760122	0.133745399642218	0.114151869217846	0.178817899195407	0.129519344984701	0.0516908277754335
control_cat8	0.183113944201045	0.48245239445036	0.388519293104946	0.295890785960281	0.397981899991018	0.159272174628903	0.219881048846042	0.381439992414511	0.294655496551328	0.141308021568994	0.2719772782492	0.167565398755733	0.0694008884263051	0.219990663023219	0.406166415944634	0.163264184866671	0.267767643850222	0.192880764956953	0.224985699365346	0.264454994208621	0.259496367525213	0.304665638482725	0.354934016674142	0.247210422784351	0.171250549781782	0.154219675090989	0.225174763788414	0.232752571868893	0.239574278880707	0.218965640352869	0.193007626030653	0.258762971983573	0.267745318066364	0.196576878229835	0.182249907303508	0.127484248357993	0.095728716364169	0.120739323420817	0.264864144527916	0.218701718871962	0.185718687407044	0.176915481898868	0.111987735601954	0.0981460814116661	0.162983891666855	0.0787285766288123	0.120249866619132	0.11940702114961	2.22044604925031e-16	0.232191439704836	0.145501796303325	0.151048538896963	0.185368064382443	0.179351593731759	0.22974887327971	0.326465793033349	0.16039716000057	0.250090848798518	0.256777857337513	0.14515056962519	0.108793489988261	0.242632747504233	0.50741487216464	0.156372155699293	0.201709172927919	0.190733813405468	0.186107578580954	0.143734951026672	0.113934697033168	0.125070202745951	0.330442711563127	0.428910906420531	0.203646661041407	0.294587256315782	0.142036191343135	0.330397912805935	0.156968415552834	0.258265828729979	0.121506165934376	0.132569440290139
control_cat9	0.303481425099968	0.194459156481933	0.159904167890784	0.176482266899886	0.258331757628135	0.212275730083518	0.210944489615826	0.118493707810434	0.172655221379949	0.401147107563982	0.0939153768288001	0.344023650804019	0.22318539444755	0.094649110458671	0.223835703016588	0.384015208121615	0.257763026127673	0.297458884887491	0.151979304256764	0.0743939379549503	0.296929141530326	0.180051820531268	0.259636035701842	0.204576793812731	0.208811102580185	0.11572117664069	0.153687699585791	0.19527101783894	0.229965735550434	0.173660587069496	0.159910545295844	0.0974072804963454	0.199566034303226	0.138574048077786	0.142732418734666	0.211489562464597	0.165601213880128	0.167337023139614	0.143728346896685	0.136515807250825	0.0800602610613514	0.101902402963002	0.257730255448971	0.189418126703867	0.205909662256693	0.192437542477839	0.137094387997279	0.134619453569067	0.232191439704836	0	0.0917853476032015	0.161049040125807	0.135499317811167	0.132093632770609	0.131521381547813	0.162768557288712	0.0782136700433964	0.109761128894426	0.145359988364374	0.11186665035871	0.118672369811275	0.122251105718297	0.220585431263743	0.253409219859687	0.193354424241355	0.138343174860316	0.16137170285895	0.0907442379103703	0.14020716092152	0.162355458155052	0.321265192456626	0.424068432919822	0.122184396778222	0.171836867030629	0.15172961684262	0.205060835550266	0.188250557810785	0.229309450947367	0.220213557575242	0.124717569993809
control_firehydrant1	0.361746012932067	0.288570667370486	0.270078878543793	0.230816878909573	0.307077616345315	0.248685980154711	0.264372041917302	0.198988568461384	0.137478599070262	0.312920903349479	0.0824657665942969	0.217201738055358	0.172950394727637	0.147794134346382	0.18151020869925	0.290905251611065	0.159669425026556	0.196175536710245	0.117518417638791	0.0926574262049485	0.138374075920854	0.132074306973157	0.219601664978127	0.0916824428321518	0.138585017169193	0.0819708370264386	0.118820253511167	0.0942963490915425	0.154445321568806	0.110392253145319	0.122904457174705	0.101778429284489	0.262590711208419	0.101965417074459	0.141921182230768	0.166570063151082	0.104442904595086	0.0976038768889368	0.167698242684323	0.135829023390118	0.103429003784878	0.0695887165504453	0.170816574744831	0.0715896411872082	0.13622160166799	0.116476002036873	0.0838488853312268	0.0742945035259218	0.145501796303325	0.0917853476032015	0	0.0964251402644783	0.0515663192352576	0.0803670070094539	0.0621844383841248	0.146218888664648	0.0576740336186932	0.0758503694390695	0.100184053472112	0.0550577533952235	0.0725001087153717	0.0631961438359041	0.232495225218751	0.132310011303727	0.115889964927875	0.124362671678956	0.0779123820266862	0.051674573025666	0.0814856994486473	0.088361180901793	0.225546927678534	0.316458524975839	0.0882813233255769	0.20200993576115	0.0803620454099023	0.134197800537665	0.111612934964067	0.144161011689093	0.108949771150684	0.0761481972400909
control_firehydrant10	0.29064458869917	0.364080776943563	0.271543206968014	0.290005226674325	0.298075547180925	0.153109641772009	0.172630253038733	0.301303526711853	0.296609965408021	0.221976586211422	0.11301404533683	0.167216200836206	0.125644520384342	0.226406099141405	0.169545423722643	0.178253239677069	0.281987702300088	0.125691503778094	0.209700480176393	0.151036157518177	0.165093666651171	0.195814567913852	0.208590398530669	0.137815417510613	0.0843267818073039	0.10799931258944	0.146505157155627	0.14118865914577	0.153112293276209	0.15178215232893	0.0794871551606309	0.100130935347242	0.21531809391207	0.0724170037245695	0.0944254052838396	0.130142656331415	0.110685235062831	0.0483258824064181	0.12607480493599	0.181733093440473	0.10813375190868	0.150029946363082	0.0778172686197004	0.0824022555281423	0.0798910013566452	0.0743741266144412	0.0476741582972104	0.0653785963562689	0.151048538896963	0.161049040125807	0.0964251402644783	0	0.0748932776082353	0.0781649999845059	0.0802433792939492	0.0921478972915168	0.0575645352310965	0.0733643878853754	0.0518942834997626	0.0411983049834783	0.0836837553356248	0.0744732472920587	0.234207278587129	0.171902576145269	0.0927844266641471	0.255348486903429	0.104799288882837	0.0699833634194734	0.0494544227187483	0.1466203364632	0.210925270218886	0.316772453561609	0.0612369179179035	0.166712225302999	0.0763850937456082	0.131859824285815	0.0930624446493017	0.142171103341951	0.117725645388563	0.0339490126503436
control_firehydrant2	0.400001885742195	0.357356017767805	0.329199350231079	0.312468539063254	0.380451215630397	0.274256398157607	0.25549303198863	0.302867213331097	0.195766586129185	0.306924720481636	0.0784227435135411	0.215698911029153	0.183689691986229	0.245261755162351	0.118631436792815	0.284574648232204	0.196265300022131	0.159698460642498	0.143460125573004	0.0821276338762071	0.158635950695178	0.128593065405004	0.184281127521822	0.102440656721737	0.136312333774057	0.0839593666084545	0.143122416660123	0.107385538455374	0.137110377526866	0.0911574916699075	0.102448227411567	0.0800823031764628	0.296195199762036	0.103436061851108	0.137898367022676	0.196469100292846	0.117971043048695	0.085590997849104	0.137326298421683	0.165192273299398	0.155315581154775	0.108953654128434	0.155085593599292	0.0804462860923019	0.138451182019548	0.150786699986385	0.0970684344934767	0.0964914047734849	0.185368064382443	0.135499317811167	0.0515663192352576	0.0748932776082353	0	0.0921033036385539	0.0347897736211934	0.104107214477243	0.0500553867143941	0.045637406727874	0.0684072058820701	0.0503604223526469	0.0574793083976666	0.0397857204046795	0.183595103927944	0.136095989976606	0.0650127614358875	0.154002721916816	0.080533050855499	0.0781960959754324	0.0803093844159462	0.0870163123335316	0.143781033146041	0.207372138865654	0.0702122257913269	0.227972406653682	0.0639818129784329	0.0901757191555729	0.0806185302530036	0.0764820283567385	0.106160337356103	0.0779651583098339
control_firehydrant3	0.266681676231453	0.287677480829864	0.219619857332864	0.21829927071473	0.176713066740139	0.170831601263217	0.191706189234854	0.219529197490668	0.269900214111977	0.286557276382414	0.096515227943651	0.237203629709168	0.165272426825484	0.17686809266609	0.222459656628918	0.240675692933134	0.264169584767829	0.198962554319159	0.173772691886608	0.114725350531671	0.166146603006708	0.193476830286833	0.140008753854161	0.0941634437796164	0.108509352554855	0.0940346653493889	0.0889873645452934	0.127902650231903	0.0997154810987785	0.138487661532508	0.0952801883732186	0.105368398012006	0.152182308442625	0.0568030694503422	0.118037914966669	0.135348330997121	0.108264031380736	0.0788590881164707	0.11911186360449	0.114719577723265	0.0961082136095094	0.107014667594419	0.117263605454423	0.104291037220731	0.0598033704397088	0.115050844723565	0.0671758593721452	0.0934484133335343	0.179351593731759	0.132093632770609	0.0803670070094539	0.0781649999845059	0.0921033036385539	0	0.0532588824040477	0.134208380060629	0.0756623094745511	0.113413116349386	0.0828584497380925	0.0508323989344409	0.133388045911151	0.109576039224429	0.270140907777487	0.182811813625044	0.197715066877559	0.251225007306318	0.173880129421997	0.0644473380646836	0.120102404143705	0.181006937043587	0.291073207088924	0.436245404719432	0.0655029560178595	0.0937482233669386	0.108842433298725	0.165377702024881	0.119332437980715	0.214359712115462	0.138466719991215	0.0593145341665444
control_firehydrant4	0.420694899339312	0.30783169448213	0.280825723940134	0.288295636335322	0.294633028647938	0.276377580276724	0.257889483744213	0.265691184383144	0.214185816487579	0.351822372387077	0.0685763245083636	0.25260897062945	0.207885950378796	0.219446861358868	0.128388423914906	0.303385231863689	0.205417356304489	0.192920900073979	0.14271195729897	0.0808513425498975	0.158626797171014	0.134392106669471	0.155778595329486	0.0957750418119989	0.132869300821133	0.0904301599725301	0.099686131657335	0.100684791057499	0.0958345242115723	0.0899902182070177	0.121741516459885	0.0810109194349763	0.258430790971533	0.089327269751202	0.146893360441921	0.210126421945611	0.141457217899558	0.0999270369506668	0.108991688331029	0.159545267603303	0.132794717334593	0.107026913470815	0.167674269481999	0.102800368228539	0.1087179090505	0.15826388094271	0.0950083979519551	0.107726113600242	0.22974887327971	0.131521381547813	0.0621844383841248	0.0802433792939492	0.0347897736211934	0.0532588824040477	1.11022302462516e-16	0.0976545173835778	0.0725793600040814	0.0565196704458945	0.0560791236516446	0.0551107365733298	0.0996437438953528	0.0462331891635799	0.17468903412489	0.16450757763671	0.110679206078186	0.203362101231677	0.119559121103324	0.0768137250860279	0.105314190833589	0.130798795051598	0.19575354969222	0.293648102313824	0.061247969884217	0.168927433184433	0.0927814734473431	0.103936126181914	0.10641553693483	0.125852874908551	0.13191073246027	0.0784351032204734
control_firehydrant5	0.423829472310188	0.27541654096342	0.237535869197007	0.295269651484077	0.343169229463181	0.251564450861753	0.220262376513293	0.26244464910253	0.289112742425219	0.454575581141429	0.091620887119873	0.338979114518818	0.274332342747183	0.281418250514034	0.124055998589856	0.393843602200738	0.376349775016722	0.2740154854583	0.250199622943505	0.125401782542332	0.254187037066244	0.177841040465067	0.221640147150852	0.168090951352464	0.164777937788004	0.164082187593181	0.202648069577657	0.196236479904791	0.216455044769502	0.213610050471114	0.124591967093321	0.076848733442044	0.25792116204913	0.111819657129606	0.125391442061202	0.257641908244242	0.207508970099794	0.135556670333887	0.154771292676511	0.21356487114933	0.184151514447552	0.211456490454521	0.226713702983992	0.199357523423909	0.198751109436856	0.227827424516522	0.14024907807361	0.143352431726673	0.326465793033349	0.162768557288712	0.146218888664648	0.0921478972915168	0.104107214477243	0.134208380060629	0.0976545173835778	2.22044604925031e-16	0.0754622362542537	0.0406791760757679	0.0391520872846532	0.0987362347045556	0.171691567029698	0.0718659139609852	0.0961955595948907	0.292396959980102	0.150658364779658	0.299879616791622	0.15601780217154	0.144784270501169	0.130049787031428	0.226640444537617	0.21973204921723	0.292657733370715	0.0801991700636449	0.226903049971245	0.1514921930392	0.0859105084803596	0.175454178728619	0.154766421639804	0.240627737390894	0.0966021286721023
control_firehydrant6	0.273262955725133	0.285036081575341	0.223363166888866	0.224687836201506	0.279009024298923	0.168087461753049	0.178459980543452	0.220390268665452	0.207655783904327	0.278182162263469	0.0712833265930614	0.208466133569453	0.159964790998763	0.181267970063772	0.150279449376549	0.246658902639353	0.278939513587578	0.168236979952956	0.177517639629168	0.0763192313430296	0.181778101841522	0.128415380413358	0.190338952711994	0.112062264548124	0.114557644838814	0.0892446253232865	0.126640883802853	0.117480174790435	0.151749399136669	0.118793166199727	0.0668215325389345	0.0534649909755471	0.189834309862908	0.0634655065220516	0.0806065819780424	0.131022403121922	0.0795806786556739	0.0575565736963265	0.122102683937241	0.11706963155732	0.0956161708356127	0.103058082446888	0.133870021762427	0.0915820758805874	0.119118620033317	0.11619412388634	0.0671589889728265	0.063164547284178	0.16039716000057	0.0782136700433964	0.0576740336186932	0.0575645352310965	0.0500553867143941	0.0756623094745511	0.0725793600040814	0.0754622362542537	8.88178419700125e-16	0.0458540256614217	0.0654708459932203	0.046351996036668	0.0621227111987906	0.0517147465582837	0.19233314530093	0.15140512391777	0.105018094498583	0.164153671172536	0.0974977658617417	0.0502846565221384	0.0639322036587049	0.124964026056751	0.2229195149045	0.303330197916197	0.0536515894053	0.15363576996983	0.0666066473346401	0.111230600467606	0.102548545953671	0.138387990689579	0.131278674640835	0.0487857075842013
control_firehydrant7	0.410818789938809	0.23630806326945	0.222606729208293	0.293843353051228	0.340678786214001	0.245252752419825	0.250067712489818	0.223725399738434	0.193973179326249	0.382304715736729	0.0465464542043011	0.26430916245294	0.23209296459262	0.243056591830796	0.0852149987992902	0.339722899166465	0.283465626887504	0.196434950693238	0.197668064709056	0.0707575296045584	0.215068946646827	0.131973965292369	0.216724892833772	0.149255617618438	0.142211178523794	0.121705855175045	0.166161568269313	0.141608132454758	0.183936002975109	0.146003770641853	0.11488625718748	0.0649156366163293	0.290966632756503	0.108578518790024	0.128982672401525	0.231475362980858	0.167899305750568	0.111426073658021	0.143376192694067	0.167523948630909	0.14483939392009	0.140316456619055	0.185279822261502	0.119579434668939	0.165166898268969	0.167494118269373	0.0986580229808333	0.0982045288840534	0.250090848798518	0.109761128894426	0.0758503694390695	0.0733643878853754	0.045637406727874	0.113413116349386	0.0565196704458945	0.0406791760757679	0.0458540256614217	4.44089209850063e-16	0.0369764584745937	0.068699703744169	0.0910680069782386	0.0374766928357132	0.0997775947022825	0.215262505574224	0.067983430004289	0.214585047859714	0.100156535767282	0.0992940559316293	0.0919366089602969	0.157636207209677	0.18604150821978	0.249036902388951	0.0634058894771821	0.209159333610911	0.0975947043297567	0.0707249878967987	0.127743896310041	0.111002948247741	0.176401029026816	0.0825966158199122
control_firehydrant8	0.405120969172178	0.287795756195929	0.242855164100967	0.286246960523871	0.302874440285228	0.233545384574978	0.230171003607468	0.261154332001902	0.260729314095871	0.369246923295449	0.0664528601611643	0.256116817574731	0.219705817971956	0.227401108701761	0.0903548833658533	0.305012570286436	0.299739922932264	0.180644594486166	0.197882651079209	0.0950241505209656	0.210588260875246	0.185355798951829	0.186628450095517	0.140299509597138	0.116817115349757	0.126015060152087	0.14695651354336	0.150043704825662	0.158848532377672	0.158596775048483	0.102732185195376	0.0757277296347865	0.244466356462714	0.0951827392141855	0.118458920904243	0.211490699725749	0.168531579157241	0.107670283315687	0.134931730554381	0.178332349243502	0.143835923900465	0.154542769293664	0.16078682951412	0.13914376144676	0.112799219788026	0.154310396392926	0.0844945928172718	0.0955559343155199	0.256777857337513	0.145359988364374	0.100184053472112	0.0518942834997626	0.0684072058820701	0.0828584497380925	0.0560791236516446	0.0391520872846532	0.0654708459932203	0.0369764584745937	0	0.0688219043779158	0.113390594888982	0.0532794563294684	0.124469314839552	0.228016940095319	0.0994236053216763	0.269332312792646	0.105437243584482	0.0844432710481832	0.086104693830005	0.172567744727273	0.191768145066993	0.285379443862129	0.0414624132287476	0.155481938714531	0.0978539101241801	0.0663753898990882	0.115823429366391	0.123414854556319	0.166027544387477	0.0588988422201561
control_firehydrant9	0.268362445024187	0.305722351909725	0.231888787734659	0.218861178692961	0.297988811977752	0.158491294861768	0.15961763895457	0.240641053814565	0.239827728254534	0.272529025528215	0.105437569968161	0.234761631541036	0.119607568513453	0.189009027229373	0.201432576318536	0.247676589072234	0.204210718050637	0.189910436638647	0.154991864284614	0.0949276182941612	0.163987789241523	0.170813139180583	0.174836992694481	0.09981506349424	0.112621674267751	0.0619615631929831	0.121691891297085	0.131324496758534	0.1235422589759	0.130321194403715	0.0652502130179448	0.0732755494553007	0.170031113093454	0.0629624405165469	0.0722440726531008	0.119927134907602	0.0784971625578655	0.0458641670829077	0.0898052655672652	0.132459250487777	0.0950368418407656	0.103205390841406	0.11974663161844	0.0892349978027625	0.109235842419794	0.112171428554444	0.066701594931538	0.0843321147150368	0.14515056962519	0.11186665035871	0.0550577533952235	0.0411983049834783	0.0503604223526469	0.0508323989344409	0.0551107365733298	0.0987362347045556	0.046351996036668	0.068699703744169	0.0688219043779158	0	0.0814929273848833	0.0767537265430315	0.244261693331238	0.158526552081682	0.121731580416676	0.183073999137418	0.113989913201257	0.0593198743071914	0.0849576827222335	0.11911373247617	0.195454685820225	0.313676143479894	0.0646843153763605	0.1766006839968	0.0709385647236398	0.141262210312427	0.0899074744621109	0.13692387828775	0.105297458879213	0.0346697923187114
